skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size
4.0,0.5,0,2,60.0,5.0,0,13,3.75,0.375,0,1,13.0,4.333333333333333,0,16,0.4642857142857143,0.25510204081632654,0.0,1.0,0,0.625,False,4
3.25,1.25,0,3,60.0,5.0,0,13,3.75,0.375,0,1,12.666666666666666,4.111111111111112,1,16,0.4642857142857143,0.25510204081632654,0.0,1.0,0,0.6153846153846154,False,4
3.25,1.25,0,3,60.0,5.0,0,13,3.75,0.375,0,1,12.666666666666666,4.111111111111112,1,16,0.4642857142857143,0.25510204081632654,0.0,1.0,0,0.6153846153846154,False,4
3.0,1.0,0,2,63.25,2.625,0,7,3.5,0.5,0,1,7.833333333333333,5.166666666666667,0,11,0.42857142857142855,0.2755102040816327,0.0,1.0,1,0.6666666666666666,False,4
3.0,1.0,0,2,63.25,2.625,0,7,3.5,0.5,0,1,7.833333333333333,5.166666666666667,0,11,0.42857142857142855,0.2755102040816327,0.0,1.0,1,0.6666666666666666,False,4
2.5,0.75,0,2,58.25,3.375,0,13,3.75,0.375,0,1,15.833333333333334,4.5,0,14,0.5,0.21428571428571427,0.0,1.0,0,0.8,False,4
2.5,0.75,0,2,58.25,3.375,0,13,3.75,0.375,0,1,15.833333333333334,4.5,0,14,0.5,0.21428571428571427,0.0,1.0,0,0.8,False,4
3.75,0.875,0,3,63.25,2.625,0,7,3.5,0.5,0,1,7.833333333333333,4.5,0,11,0.39285714285714285,0.2755102040816326,0.0,1.0,1,0.6666666666666666,False,4
3.75,0.875,0,3,63.25,2.625,0,7,3.5,0.5,0,1,7.833333333333333,4.5,0,11,0.39285714285714285,0.2755102040816326,0.0,1.0,1,0.6666666666666666,False,4
3.25,1.25,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.39285714285714285,0.2755102040816326,0.0,1.0,0,0.6153846153846154,False,4
3.25,1.25,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.39285714285714285,0.2755102040816326,0.0,1.0,0,0.6153846153846154,False,4
3.25,1.25,0,3,60.0,5.0,0,13,3.75,0.375,0,1,12.666666666666666,5.333333333333333,0,20,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.6923076923076923,False,4
3.25,1.25,0,3,60.0,5.0,0,13,3.75,0.375,0,1,12.666666666666666,5.333333333333333,0,20,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.6923076923076923,False,4
3.75,0.875,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.39285714285714285,0.2755102040816326,0.0,1.0,0,0.6666666666666666,False,4
3.75,0.875,0,3,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.39285714285714285,0.2755102040816326,0.0,1.0,0,0.6666666666666666,False,4
3.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,8.5,3.8333333333333335,0,11,0.35714285714285715,0.22448979591836735,0.0,1.0,0,0.7142857142857143,False,4
3.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,8.5,3.8333333333333335,0,11,0.35714285714285715,0.22448979591836735,0.0,1.0,0,0.7142857142857143,False,4
3.25,0.75,0,2,61.75,4.875,0,13,4.0,0.0,0,0,10.833333333333334,8.166666666666666,0,19,0.4642857142857143,0.25510204081632654,0.0,1.0,0,0.7692307692307693,False,4
3.25,0.75,0,2,61.75,4.875,0,13,4.0,0.0,0,0,10.833333333333334,8.166666666666666,0,19,0.4642857142857143,0.25510204081632654,0.0,1.0,0,0.7692307692307693,False,4
2.75,1.25,1,4,63.25,2.625,0,7,4.0,0.0,0,0,8.833333333333334,3.5,0,9,0.39285714285714285,0.2346938775510204,0.0,1.0,0,0.7272727272727273,False,4
2.75,1.25,1,4,63.25,2.625,0,7,4.0,0.0,0,0,8.833333333333334,3.5,0,9,0.39285714285714285,0.2346938775510204,0.0,1.0,0,0.7272727272727273,False,4
3.0,1.0,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6666666666666666,False,4
3.0,1.0,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6666666666666666,False,4
3.5,1.0,1,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6428571428571429,False,4
3.5,1.0,1,3,63.25,2.625,0,7,4.0,0.0,0,0,7.166666666666667,4.5,0,13,0.5,0.2857142857142857,0.0,1.0,0,0.6428571428571429,False,4
4.0,0.5,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.0,1.3333333333333333,0,4,0.42857142857142855,0.36734693877551017,0.0,1.0,0,0.5625,False,4
4.0,0.5,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.0,1.3333333333333333,0,4,0.42857142857142855,0.36734693877551017,0.0,1.0,0,0.5625,False,4
4.25,0.75,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.3333333333333335,1.1111111111111107,0,4,0.42857142857142855,0.36734693877551017,0.0,1.0,0,0.7058823529411765,False,4
4.25,0.75,0,2,65.0,0.0,0,0,4.0,0.0,0,0,3.3333333333333335,1.1111111111111107,0,4,0.42857142857142855,0.36734693877551017,0.0,1.0,0,0.7058823529411765,False,4
3.6,0.8800000000000001,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.8,0,18,0.4571428571428572,0.25306122448979596,0.0,1.0,0,0.5555555555555556,False,5
3.6,0.8800000000000001,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.8,0,18,0.4571428571428572,0.25306122448979596,0.0,1.0,0,0.5555555555555556,False,5
3.8,0.64,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.239999999999999,0,16,0.4571428571428572,0.2938775510204082,0.0,1.0,0,0.631578947368421,False,5
3.8,0.64,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.239999999999999,0,16,0.4571428571428572,0.2938775510204082,0.0,1.0,0,0.631578947368421,False,5
4.0,0.8,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.6800000000000015,0,18,0.42857142857142866,0.2693877551020408,0.0,1.0,0,0.6,False,5
4.0,0.8,0,2,61.0,4.8,0,13,3.6,0.48,0,1,10.8,5.6800000000000015,0,18,0.42857142857142866,0.2693877551020408,0.0,1.0,0,0.6,False,5
3.4,1.1199999999999999,0,3,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,6.4,4.88,0,13,0.45714285714285713,0.2938775510204082,0.0,1.0,0,0.6470588235294118,False,5
3.4,1.1199999999999999,0,3,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,6.4,4.88,0,13,0.45714285714285713,0.2938775510204082,0.0,1.0,0,0.6470588235294118,False,5
3.0,1.2,0,3,63.6,2.2399999999999993,0,7,3.6,0.48,0,1,6.4,4.88,0,13,0.45714285714285713,0.2938775510204082,0.0,1.0,0,0.7333333333333333,False,5
3.0,1.2,0,3,63.6,2.2399999999999993,0,7,3.6,0.48,0,1,6.4,4.88,0,13,0.45714285714285713,0.2938775510204082,0.0,1.0,0,0.7333333333333333,False,5
3.4,1.1199999999999999,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.4,0,16,0.42857142857142855,0.2693877551020408,0.0,1.0,0,0.6470588235294118,False,5
3.4,1.1199999999999999,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,11.0,5.4,0,16,0.42857142857142855,0.2693877551020408,0.0,1.0,0,0.6470588235294118,False,5
3.6,1.28,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,10.4,6.24,0,20,0.42857142857142855,0.32653061224489793,0.0,1.0,0,0.6666666666666666,False,5
4.0,0.8,0,3,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,1,0.65,False,5
4.0,0.8,0,3,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,1,0.65,False,5
2.8,1.3599999999999999,0,4,63.6,2.2399999999999993,0,7,3.4,0.72,0,2,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,0,0.6428571428571429,False,5
2.8,1.3599999999999999,0,4,63.6,2.2399999999999993,0,7,3.4,0.72,0,2,5.8,4.96,0,13,0.3714285714285714,0.3020408163265306,0.0,1.0,0,0.6428571428571429,False,5
3.0,1.2,0,3,59.6,4.32,0,13,3.8,0.3200000000000001,0,1,13.8,4.5600000000000005,0,20,0.45714285714285713,0.236734693877551,0.0,1.0,0,0.6,False,5
2.8,1.3599999999999999,0,4,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,7.0,4.0,0,13,0.34285714285714286,0.2612244897959184,0.0,1.0,0,0.6428571428571429,False,5
2.8,1.3599999999999999,0,4,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,7.0,4.0,0,13,0.34285714285714286,0.2612244897959184,0.0,1.0,0,0.6428571428571429,False,5
3.2,1.04,0,3,61.0,4.8,0,13,3.6,0.48,0,1,11.2,6.0,0,20,0.39999999999999997,0.2857142857142857,0.0,1.0,0,0.625,False,5
3.2,1.04,0,3,61.0,4.8,0,13,3.6,0.48,0,1,11.2,6.0,0,20,0.39999999999999997,0.2857142857142857,0.0,1.0,0,0.625,False,5
2.4,0.8800000000000001,0,3,61.0,4.8,0,13,3.6,0.48,0,1,12.0,4.6,0,18,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.8333333333333334,False,5
2.4,0.8800000000000001,0,3,61.0,4.8,0,13,3.6,0.48,0,1,12.0,4.6,0,18,0.3714285714285714,0.2530612244897959,0.0,1.0,0,0.8333333333333334,False,5
3.0,0.8,0,2,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.4399999999999995,0,19,0.42857142857142855,0.2693877551020408,0.0,1.0,0,0.6666666666666666,False,5
3.0,0.8,0,2,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.4399999999999995,0,19,0.42857142857142855,0.2693877551020408,0.0,1.0,0,0.6666666666666666,False,5
3.0,1.2,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,12.6,4.359999999999999,0,16,0.3428571428571429,0.22040816326530613,0.0,1.0,0,0.6,False,5
3.0,1.2,0,3,61.0,4.8,0,13,3.8,0.3200000000000001,0,1,12.6,4.359999999999999,0,16,0.3428571428571429,0.22040816326530613,0.0,1.0,0,0.6,False,5
3.0,1.2,1,4,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,7.4,4.48,0,13,0.37142857142857144,0.2530612244897959,0.0,1.0,0,0.6666666666666666,False,5
3.0,1.2,1,4,63.6,2.2399999999999993,0,7,3.8,0.3200000000000001,0,1,7.4,4.48,0,13,0.37142857142857144,0.2530612244897959,0.0,1.0,0,0.6666666666666666,False,5
3.6,0.8800000000000001,0,3,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.4399999999999995,0,19,0.42857142857142855,0.2693877551020408,0.0,1.0,0,0.5555555555555556,False,5
3.6,0.8800000000000001,0,3,62.4,4.160000000000001,0,13,4.0,0.0,0,0,9.2,7.4399999999999995,0,19,0.42857142857142855,0.2693877551020408,0.0,1.0,0,0.5555555555555556,False,5
3.0,1.2,1,4,63.6,2.2399999999999993,0,7,4.0,0.0,0,0,7.4,3.6800000000000006,0,13,0.42857142857142855,0.26122448979591834,0.0,1.0,0,0.6,False,5
3.0,1.2,1,4,63.6,2.2399999999999993,0,7,4.0,0.0,0,0,7.4,3.6800000000000006,0,13,0.42857142857142855,0.26122448979591834,0.0,1.0,0,0.6,False,5
3.8,0.64,0,2,65.0,0.0,0,0,3.8,0.3200000000000001,0,1,2.8,1.44,0,4,0.39999999999999997,0.34285714285714286,0.0,1.0,0,0.5263157894736842,False,5
3.8,0.64,0,2,65.0,0.0,0,0,3.8,0.3200000000000001,0,1,2.8,1.44,0,4,0.39999999999999997,0.34285714285714286,0.0,1.0,0,0.5263157894736842,False,5
1.8333333333333333,0.5555555555555557,0,2,63.833333333333336,1.9444444444444429,0,7,3.3333333333333335,0.4444444444444445,0,1,5.8,3.733333333333332,0,13,0.38095238095238093,0.3061224489795919,0.0,1.0,0,0.7272727272727273,False,6
1.8333333333333333,0.5555555555555557,0,2,63.833333333333336,1.9444444444444429,0,7,3.3333333333333335,0.4444444444444445,0,1,5.8,3.733333333333332,0,13,0.38095238095238093,0.3061224489795919,0.0,1.0,0,0.7272727272727273,False,6
3.6666666666666665,0.7777777777777778,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.133333333333334,4.177777777777778,0,13,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.6818181818181818,False,6
3.6666666666666665,0.7777777777777778,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.133333333333334,4.177777777777778,0,13,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.6818181818181818,False,6
3.0,0.6666666666666666,0,2,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.45238095238095244,0.27891156462585037,0.0,1.0,0,0.6666666666666666,False,6
3.0,0.6666666666666666,0,2,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.45238095238095244,0.27891156462585037,0.0,1.0,0,0.6666666666666666,False,6
3.5,0.8333333333333334,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.45238095238095244,0.27891156462585037,0.0,1.0,0,0.5714285714285714,False,6
3.5,0.8333333333333334,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,9.6,5.893333333333333,0,18,0.45238095238095244,0.27891156462585037,0.0,1.0,0,0.5714285714285714,False,6
3.0,1.0,0,3,60.666666666666664,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,10.533333333333333,6.364444444444445,0,19,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.7777777777777778,False,6
3.0,1.0,0,3,60.666666666666664,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,10.533333333333333,6.364444444444445,0,19,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.7777777777777778,False,6
3.0,1.0,0,3,60.666666666666664,5.777777777777779,0,13,3.6666666666666665,0.4444444444444445,0,1,10.533333333333333,6.364444444444445,0,19,0.4761904761904762,0.2585034013605442,0.0,1.0,0,0.7777777777777778,False,6
4.166666666666667,0.5555555555555557,0,2,59.333333333333336,3.7777777777777786,0,13,3.6666666666666665,0.4444444444444445,0,1,12.266666666666667,4.115555555555555,0,18,0.5,0.23809523809523808,0.0,1.0,0,0.44,False,6
4.166666666666667,0.5555555555555557,0,2,59.333333333333336,3.7777777777777786,0,13,3.6666666666666665,0.4444444444444445,0,1,12.266666666666667,4.115555555555555,0,18,0.5,0.23809523809523808,0.0,1.0,0,0.44,False,6
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,3.8666666666666667,0,13,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.6666666666666666,False,6
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,3.8666666666666667,0,13,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.6666666666666666,False,6
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,4.355555555555555,0,13,0.380952380952381,0.3061224489795919,0.0,1.0,0,0.5238095238095238,False,6
3.5,1.1666666666666667,0,3,63.833333333333336,1.9444444444444429,0,7,3.5,0.5,0,1,5.666666666666667,4.355555555555555,0,13,0.380952380952381,0.3061224489795919,0.0,1.0,0,0.5238095238095238,False,6
2.8333333333333335,1.1111111111111114,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.266666666666667,6.346666666666667,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.5882352941176471,False,6
2.8333333333333335,1.1111111111111114,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.266666666666667,6.346666666666667,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.5882352941176471,False,6
3.6666666666666665,1.111111111111111,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555555,0,13,0.42857142857142855,0.29931972789115646,0.0,1.0,1,0.5909090909090909,False,6
3.6666666666666665,1.111111111111111,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555555,0,13,0.42857142857142855,0.29931972789115646,0.0,1.0,1,0.5909090909090909,False,6
3.3333333333333335,1.3333333333333333,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555556,0,13,0.42857142857142855,0.29931972789115646,0.0,1.0,0,0.6,False,6
3.3333333333333335,1.3333333333333333,0,3,63.833333333333336,1.9444444444444429,0,7,3.6666666666666665,0.4444444444444445,0,1,5.666666666666667,4.355555555555556,0,13,0.42857142857142855,0.29931972789115646,0.0,1.0,0,0.6,False,6
3.1666666666666665,1.1666666666666667,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.666666666666666,6.3999999999999995,0,18,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.5789473684210527,False,6
3.1666666666666665,1.1666666666666667,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.666666666666666,6.3999999999999995,0,18,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.5789473684210527,False,6
3.6666666666666665,1.111111111111111,0,3,61.666666666666664,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,9.466666666666667,6.7733333333333325,0,20,0.380952380952381,0.3061224489795919,0.0,1.0,0,0.6363636363636364,False,6
2.8333333333333335,1.1111111111111114,0,3,60.5,4.5,0,13,3.8333333333333335,0.2777777777777777,0,1,12.066666666666666,5.120000000000001,0,22,0.42857142857142855,0.2517006802721088,0.0,1.0,0,0.5882352941176471,False,6
2.6666666666666665,1.222222222222222,0,4,61.666666666666664,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.4,5.386666666666667,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.625,False,6
2.6666666666666665,1.222222222222222,0,4,61.666666666666664,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.4,5.386666666666667,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.625,False,6
2.8333333333333335,1.1666666666666667,0,4,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,5.386666666666667,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.6470588235294118,False,6
2.8333333333333335,1.1666666666666667,0,4,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,5.386666666666667,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.6470588235294118,False,6
3.3333333333333335,1.0,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,6.186666666666666,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.55,False,6
3.3333333333333335,1.0,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,10.4,6.186666666666666,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.55,False,6
3.1666666666666665,1.1666666666666667,0,4,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.5789473684210527,False,6
3.1666666666666665,1.1666666666666667,0,4,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.5789473684210527,False,6
2.6666666666666665,1.0,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.625,False,6
2.6666666666666665,1.0,0,3,61.666666666666664,4.4444444444444455,0,13,3.6666666666666665,0.4444444444444445,0,1,11.066666666666666,5.1288888888888895,0,18,0.3333333333333333,0.2380952380952381,0.0,1.0,0,0.625,False,6
3.0,1.3333333333333333,0,4,61.666666666666664,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.666666666666666,5.066666666666666,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.5555555555555556,False,6
3.0,1.3333333333333333,0,4,61.666666666666664,4.4444444444444455,0,13,3.8333333333333335,0.2777777777777777,0,1,10.666666666666666,5.066666666666666,0,20,0.35714285714285715,0.27210884353741494,0.0,1.0,0,0.5555555555555556,False,6
3.3333333333333335,1.0,0,3,62.833333333333336,3.6111111111111094,0,13,4.0,0.0,0,0,7.933333333333334,6.844444444444445,0,19,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.5,False,6
3.3333333333333335,1.0,0,3,62.833333333333336,3.6111111111111094,0,13,4.0,0.0,0,0,7.933333333333334,6.844444444444445,0,19,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.5,False,6
3.3333333333333335,1.0,0,3,60.5,4.5,0,13,3.8333333333333335,0.2777777777777777,0,1,12.333333333333334,4.977777777777778,0,22,0.42857142857142855,0.22448979591836735,0.0,1.0,0,0.55,False,6
3.3333333333333335,1.0,0,3,60.5,4.5,0,13,3.8333333333333335,0.2777777777777777,0,1,12.333333333333334,4.977777777777778,0,22,0.42857142857142855,0.22448979591836735,0.0,1.0,0,0.55,False,6
3.1666666666666665,1.1666666666666667,0,4,62.666666666666664,3.111111111111112,0,7,3.8333333333333335,0.2777777777777777,0,1,8.8,3.68,0,13,0.4047619047619047,0.22448979591836735,0.0,1.0,0,0.5263157894736842,False,6
3.1666666666666665,1.1666666666666667,0,4,62.666666666666664,3.111111111111112,0,7,3.8333333333333335,0.2777777777777777,0,1,8.8,3.68,0,13,0.4047619047619047,0.22448979591836735,0.0,1.0,0,0.5263157894736842,False,6
3.0,1.0,0,4,65.0,0.0,0,0,3.8333333333333335,0.2777777777777777,0,1,3.7333333333333334,1.724444444444444,0,6,0.40476190476190477,0.34693877551020413,0.0,1.0,0,0.5,False,6
