mean_rota_choice_quantity,mean_weekly_working_days,mean_difference_in_rotas,local_fitness,control,Faulty
2.6666666666666665,5.0,9.333333333333334,0.3809523809523809,False,True
3.5,4.5,21.0,0.5,False,True
3.0,4.5,13.0,0.6428571428571429,False,True
3.0,4.91025641025641,5.4,0.4047619047619047,False,True
3.0,4.666666666666667,13.333333333333334,0.4761904761904761,False,True
2.5,4.730769230769231,11.0,0.5714285714285714,False,True
2.857142857142857,4.846153846153846,6.761904761904762,0.4489795918367347,False,True
3.0,4.730769230769231,9.0,0.5,False,True
3.0,5.0,,0.4285714285714285,False,True
2.833333333333333,4.82051282051282,8.133333333333333,0.4047619047619047,False,True
2.6666666666666665,4.82051282051282,7.066666666666666,0.4761904761904762,False,True
2.5,4.730769230769231,11.0,0.5714285714285714,False,True
4.0,4.487179487179487,17.333333333333332,0.4761904761904762,False,True
2.6,4.784615384615384,8.4,0.4285714285714285,False,True
3.0,4.615384615384615,13.0,0.4285714285714285,False,True
3.6666666666666665,4.333333333333333,20.0,0.5714285714285714,False,True
3.6666666666666665,4.461538461538462,6.0,0.7142857142857143,False,True
2.0,5.0,4.333333333333333,0.2857142857142857,False,True
2.0,5.0,2.0,0.3571428571428571,False,True
2.0,4.596153846153847,10.5,0.5714285714285714,False,True
3.6666666666666665,4.487179487179487,16.666666666666668,0.4761904761904762,False,True
2.2,4.676923076923077,10.0,0.4857142857142857,False,True
3.0,4.892307692307692,6.0,0.4285714285714285,False,True
2.6,4.7846153846153845,7.8,0.4857142857142857,False,True
2.1666666666666665,4.653846153846153,12.6,0.4761904761904761,False,True
2.0,4.5,15.0,0.5357142857142857,False,True
4.0,5.0,,0.4285714285714285,False,True
3.333333333333333,4.487179487179487,14.0,0.5714285714285714,False,True
2.75,4.75,10.5,0.4285714285714285,False,True
2.4,4.892307692307692,6.6,0.4285714285714285,False,True
2.6666666666666665,4.82051282051282,6.933333333333334,0.4761904761904762,False,True
2.5,4.730769230769231,10.333333333333334,0.4285714285714285,False,True
3.75,4.480769230769231,15.166666666666666,0.5357142857142857,False,True
2.4,4.7846153846153845,7.0,0.5428571428571429,False,True
2.5,5.0,6.0,0.3571428571428571,False,True
2.333333333333333,4.641025641025641,9.333333333333334,0.5714285714285714,False,True
4.0,4.0,,0.7142857142857143,False,True
3.0,4.82051282051282,10.666666666666666,0.3809523809523809,False,True
3.333333333333333,5.0,1.3333333333333333,0.3809523809523809,False,True
3.0,4.692307692307692,10.4,0.5142857142857143,False,True
3.333333333333333,4.487179487179487,16.666666666666668,0.4761904761904762,False,True
3.0,4.82051282051282,9.333333333333334,0.4285714285714285,False,True
3.5,4.5,15.0,0.6428571428571429,False,True
3.5,4.230769230769231,18.0,0.6428571428571429,False,True
3.0,5.0,6.0,0.2857142857142857,False,True
2.5,4.5,17.0,0.5714285714285714,False,True
3.333333333333333,4.487179487179487,15.333333333333334,0.5238095238095238,False,True
4.0,5.0,,0.4285714285714285,False,True
3.5,4.615384615384615,13.333333333333334,0.4642857142857143,False,True
2.5,4.5,13.0,0.6428571428571429,False,True
2.5,4.230769230769231,22.0,0.6428571428571429,False,True
2.5,5.0,4.0,0.4285714285714285,False,True
3.0,4.692307692307692,11.6,0.3999999999999999,False,True
3.25,4.865384615384615,8.833333333333334,0.3928571428571428,False,True
2.2222222222222223,4.760683760683761,7.5,0.4920634920634921,False,True
3.0,4.865384615384615,7.166666666666667,0.4285714285714285,False,True
2.4,4.676923076923077,7.8,0.6,False,True
2.5,4.615384615384615,14.666666666666666,0.4285714285714285,False,True
3.333333333333333,4.82051282051282,8.666666666666666,0.4761904761904761,False,True
2.333333333333333,4.307692307692308,16.666666666666668,0.619047619047619,False,True
3.75,4.730769230769231,8.666666666666666,0.5357142857142857,False,True
3.75,4.615384615384615,13.0,0.4642857142857143,False,True
2.6666666666666665,5.0,1.3333333333333333,0.3809523809523809,False,True
3.0,4.846153846153846,7.238095238095238,0.4081632653061224,False,True
3.333333333333333,4.666666666666667,11.333333333333334,0.5238095238095238,False,True
2.8086956521739133,4.648829431438127,11.219221967963389,0.4128950695322376,False,True
2.8086956521739133,4.694314381270902,10.867429443173153,0.3852580662892321,True,True
2.8086956521739133,4.639464882943144,11.067276887871854,0.4266036387621613,True,True
2.8086956521739133,4.645484949832777,11.11304347826087,0.4297811687604103,True,True
2.8086956521739133,4.698327759197325,10.13119755911518,0.4154615001060063,True,True
2.8086956521739133,4.65484949832776,10.838443935926774,0.4275689223057644,True,True
2.8086956521739133,4.645484949832777,10.951945080091534,0.4339471225196504,True,True
2.8086956521739133,4.671571906354515,10.632189168573609,0.4184194615048587,True,True
2.8086956521739133,4.6314381270903,11.610678871090771,0.4282244977897151,True,True
2.8086956521739133,4.622073578595318,11.423951182303584,0.441930914242127,True,True
2.8086956521739133,4.65953177257525,10.95438596491228,0.4236365369946605,True,True
2.8086956521739133,4.653511705685619,10.996491228070177,0.4157240928407976,True,True
2.8086956521739133,4.65953177257525,10.755148741418765,0.4264057604573187,True,True
2.8086956521739133,4.65886287625418,10.715789473684213,0.4189743307865662,True,True
2.8086956521739133,4.626086956521739,11.537147215865753,0.4204144451162535,True,True
2.8086956521739133,4.662876254180603,10.830816170861937,0.4096693252947683,True,True
2.8086956521739133,4.674916387959866,10.646224256292909,0.4097226366498889,True,True
2.8086956521739133,4.640133779264215,11.553623188405798,0.4060891748003549,True,True
2.8086956521739133,4.6468227424749164,11.236918382913808,0.4206603465184701,True,True
2.8086956521739133,4.667558528428093,10.85491990846682,0.4103826236150482,True,True
2.8086956521739133,4.654180602006688,11.224103737604882,0.4118304301125484,True,True
2.8086956521739133,4.5779264214046815,12.352707856598016,0.4463731144631765,True,True
2.8086956521739133,4.62675585284281,11.541723874904651,0.4278238883086901,True,True
2.8086956521739133,4.696989966555185,10.396948893974066,0.4073383728655999,True,True
2.8086956521739133,4.670903010033445,10.848512585812356,0.4093952933231776,True,True
2.8086956521739133,4.703010033444816,10.12936689549962,0.4032581453634085,True,True
2.8086956521739133,4.6809364548494985,10.337452326468345,0.4107224583197123,True,True
2.8086956521739133,4.666889632107023,10.810983981693363,0.4242349883393142,True,True
2.8086956521739133,4.662207357859532,11.172845156369185,0.4042938414303774,True,True
2.8086956521739133,4.608026755852842,11.627459954233409,0.4482074752097635,True,True
2.8086956521739133,4.671571906354515,10.76094584286804,0.4077282471280163,True,True
2.8086956521739133,4.654180602006689,11.312890922959571,0.4127411641840268,True,True
2.8086956521739133,4.62742474916388,11.38794813119756,0.4302863738800637,True,True
2.8086956521739133,4.6173913043478265,11.679633867276888,0.4387866015971605,True,True
2.8086956521739133,4.650836120401338,10.929061784897025,0.4275798191129998,True,True
2.8086956521739133,4.65953177257525,10.420137299771168,0.4556282009371254,True,True
2.8086956521739133,4.65551839464883,10.733790999237224,0.4325487632123788,True,True
2.8086956521739133,4.646153846153845,11.461479786422576,0.4245103675653888,True,True
2.8086956521739133,4.609364548494983,11.6,0.4319494388144274,True,True
2.8086956521739133,4.688963210702342,10.445766590389017,0.4075502337991959,True,True
2.8086956521739133,4.65819397993311,11.10785659801678,0.4196272506694098,True,True
2.8086956521739133,4.666889632107023,10.641647597254003,0.4164678722585609,True,True
2.8086956521739133,4.667558528428093,11.057818459191456,0.404892861034574,True,True
2.8086956521739133,4.6234113712374585,11.668954996186118,0.4258051566143964,True,True
2.8086956521739133,4.676254180602006,10.601678108314264,0.414049359643819,True,True
2.8086956521739133,4.68561872909699,10.490922959572844,0.406420051668224,True,True
2.8086956521739133,4.648160535117057,11.152707856598015,0.4191502226130929,True,True
2.8086956521739133,4.675585284280936,10.521434019832189,0.4132941048272855,True,True
2.8086956521739133,4.720401337792642,9.7720823798627,0.3967963386727689,True,True
2.8086956521739133,4.63010033444816,11.622578184591914,0.4056133245910908,True,True
2.8086956521739133,4.649498327759197,11.22745995423341,0.4218170646480986,True,True
2.8086956521739133,4.640133779264215,11.07673531655225,0.4219570665794921,True,True
2.8086956521739133,4.68227424749164,10.347520976353929,0.4365085472434453,True,True
2.8086956521739133,4.632107023411371,11.748283752860411,0.4211411681377356,True,True
2.8086956521739133,4.622073578595318,11.60183066361556,0.429176056725114,True,True
2.8086956521739133,4.65953177257525,10.818306636155606,0.4178530203924587,True,True
2.8086956521739133,4.672240802675586,10.746910755148742,0.4032363517489376,True,True
2.8086956521739133,4.636789297658863,11.29214340198322,0.4271919699209547,True,True
2.8086956521739133,4.694314381270902,10.4372234935164,0.3996783496007098,True,True
2.8086956521739133,4.645484949832777,11.142639206712431,0.424707883598955,True,True
2.8086956521739133,4.694983277591973,10.21906941266209,0.4037799384957198,True,True
2.8086956521739133,4.650167224080267,11.346758199847445,0.4074329846355017,True,True
2.8086956521739133,4.640802675585284,11.15392829900839,0.4265596658055296,True,True
2.8086956521739133,4.648829431438127,11.017238749046529,0.418252152119429,True,True
2.8086956521739133,4.600668896321071,11.813272311212817,0.441930914242127,True,True
2.8086956521739133,4.630769230769231,11.1859649122807,0.4369401765282772,True,True
2.8086956521739133,4.604682274247492,12.13394355453852,0.4198868677905945,True,True
2.8086956521739133,4.668227424749164,10.911060259344012,0.4123680707981134,True,True
2.8086956521739133,4.654849498327758,10.7441647597254,0.4396797110128148,True,True
2.8086956521739133,4.699665551839463,10.16323417238749,0.3989446490408399,True,True
2.8086956521739133,4.637458193979933,11.367505720823798,0.4381623859884729,True,True
2.8086956521739133,4.680267558528429,10.733790999237224,0.4049769378961925,True,True
2.8086956521739133,4.654849498327759,10.915942028985508,0.4064420381465398,True,True
2.8086956521739133,4.642809364548495,11.263157894736842,0.427977793656901,True,True
2.8086956521739133,4.689632107023411,10.559877955758962,0.3987155388471178,True,True
2.8086956521739133,4.666889632107023,10.914111365369946,0.4161268855368233,True,True
2.8086956521739133,4.672909698996654,10.7395881006865,0.4082052958483164,True,True
2.8086956521739133,4.646822742474917,11.11121281464531,0.4240532072775243,True,True
2.8086956521739133,4.663545150501672,11.142944317315028,0.4054255561401167,True,True
2.8086956521739133,4.671571906354515,10.749656750572084,0.4125851373335223,True,True
2.8086956521739133,4.613377926421404,11.73302822273074,0.4236583306091315,True,True
2.8086956521739133,4.676254180602006,10.634630053394355,0.4102566921343374,True,True
2.8086956521739133,4.597324414715718,11.954843630816171,0.4411894491905022,True,True
2.8086956521739133,4.6173913043478265,11.711670480549198,0.4319100360421198,True,True
2.8086956521739133,4.640802675585284,11.336994660564455,0.4227889847743637,True,True
2.8086956521739133,4.670903010033445,10.782913806254768,0.404023525531798,True,True
2.8086956521739133,4.646822742474917,11.1023646071701,0.4253723959764744,True,True
2.8086956521739133,4.613377926421404,11.93257055682685,0.4291320837684824,True,True
2.8086956521739133,4.681605351170568,10.51716247139588,0.410168746221074,True,True
2.8086956521739133,4.710367892976588,10.109839816933638,0.407564330079858,True,True
2.8086956521739133,4.615384615384615,11.409610983981691,0.4540647501786402,True,True
2.8086956521739133,4.662207357859532,10.904347826086957,0.4045873216543255,True,True
2.8086956521739133,4.633444816053512,11.289092295957284,0.4298144429396472,True,True
2.8086956521739133,4.672240802675586,10.537604881769642,0.415025829290425,True,True
2.8086956521739133,4.596655518394649,12.285278413424866,0.4269720608312374,True,True
2.8086956521739133,4.632775919732441,11.318382913806255,0.4415214642994559,True,True
2.8086956521739133,4.646153846153847,11.317772692601068,0.4155723158828749,True,True
2.8086956521739133,4.646153846153847,11.383981693363843,0.4122522543372668,True,True
2.8086956521739133,4.6314381270903,11.182608695652174,0.4194508009153318,True,True
2.8086956521739133,4.654180602006689,11.206712433257056,0.4111476283877395,True,True
2.8086956521739133,4.6408026755852845,11.26834477498093,0.4317329663685405,True,True
2.8086956521739133,4.641471571906354,11.13714721586575,0.4240751937558401,True,True
2.8086956521739133,4.6635451505016725,10.72829900839054,0.4297198363357412,True,True
2.8086956521739133,4.706354515050168,9.91395881006865,0.4003188039355795,True,True
2.8086956521739133,4.610033444816054,11.63112128146453,0.4269042170644001,True,True
2.8086956521739133,4.655518394648829,10.879633867276889,0.4167536964766669,True,True
2.8086956521739133,4.695652173913044,10.387185354691075,0.4119688891331831,True,True
2.8086956521739133,4.631438127090301,11.461479786422576,0.4128071236189743,True,True
2.8086956521739133,4.632107023411371,11.442257818459192,0.4205641298458591,True,True
2.8086956521739133,4.674247491638796,10.702669717772691,0.4137089618456078,True,True
2.8086956521739133,4.668227424749164,10.791456903127385,0.4190183037431979,True,True
2.8086956521739133,4.649498327759198,11.056903127383675,0.4192107835823826,True,True
2.8086956521739133,4.660200668896321,11.04286803966438,0.4305456965394854,True,True
2.8086956521739133,4.676923076923076,10.574523264683448,0.4114769416808662,True,True
2.8086956521739133,4.632107023411371,11.44286803966438,0.4152696091903479,True,True
2.8086956521739133,4.604013377926421,11.682990083905416,0.4457121063528386,True,True
2.8086956521739133,4.671571906354514,10.62608695652174,0.4249966007747341,True,True
2.8086956521739133,4.675585284280936,10.49580472921434,0.4069957502451782,True,True
2.8086956521739133,4.697658862876255,10.06742944317315,0.4103226515692849,True,True
2.8086956521739133,4.640802675585284,11.23905415713196,0.4227010388611005,True,True
2.8086956521739133,4.654849498327759,11.00228832951945,0.4121975774372445,True,True
2.8086956521739133,4.633444816053512,11.312890922959571,0.4331589844175657,True,True
2.8086956521739133,4.618729096989967,11.598779557589626,0.4340130819545979,True,True
2.8086956521739133,4.666889632107024,10.778947368421052,0.4165997911284559,True,True
2.8086956521739133,4.676923076923076,10.443935926773456,0.4234543650391851,True,True
2.8086956521739133,4.636120401337793,11.24973302822273,0.4371738310763442,True,True
2.8086956521739133,4.697658862876255,10.22608695652174,0.4052657615566427,True,True
2.8086956521739133,4.688294314381271,10.510144927536231,0.4076059977457493,True,True
2.8086956521739133,4.635451505016722,11.496872616323415,0.4255663481244749,True,True
2.8086956521739133,4.632107023411371,11.282990083905416,0.4334138539885689,True,True
2.8086956521739133,4.658193979933111,10.997101449275362,0.4077062606497004,True,True
2.8086956521739133,4.68561872909699,10.503127383676585,0.4060685487009449,True,True
2.8086956521739133,4.654849498327759,11.102669717772692,0.4186234219088093,True,True
2.8086956521739133,4.6635451505016725,11.10877192982456,0.4184634344614904,True,True
2.8086956521739133,4.644147157190636,11.30648360030511,0.4196159629684887,True,True
2.8086956521739133,4.592642140468228,12.070175438596491,0.4341841642389931,True,True
2.8086956521739133,4.672240802675586,10.77864225781846,0.4248340182755024,True,True
2.8086956521739133,4.623411371237458,11.59115179252479,0.4303413400758534,True,True
2.8086956521739133,4.663545150501672,10.79115179252479,0.4189743307865662,True,True
2.8086956521739133,4.632107023411371,11.11395881006865,0.4327598526905953,True,True
2.8086956521739133,4.674916387959866,10.647139588100686,0.4078821524762271,True,True
2.8086956521739133,4.663545150501672,11.146605644546147,0.3949222824141098,True,True
2.8086956521739133,4.684949832775919,10.516552250190694,0.4034803245127054,True,True
2.8086956521739133,4.662207357859532,10.84088482074752,0.4207584177835893,True,True
2.8086956521739133,4.632775919732441,11.241189931350114,0.4356543532744905,True,True
2.8086956521739133,4.60133779264214,11.846224256292906,0.4396581102621887,True,True
2.8086956521739133,4.623411371237458,11.494126620900076,0.4277359423954268,True,True
2.8086956521739133,4.65886287625418,10.724942791762016,0.4258948641322429,True,True
2.8086956521739133,4.6173913043478265,11.831273836765828,0.4178640136316165,True,True
2.8086956521739133,4.636120401337793,11.060869565217391,0.4369074861065707,True,True
2.8086956521739133,4.622073578595318,11.967353165522502,0.4165338316935085,True,True
2.8086956521739133,4.662876254180603,11.07246376811594,0.4142762915092932,True,True
2.8086956521739133,4.645484949832777,11.269870327993898,0.4079151321937008,True,True
2.8086956521739133,4.650167224080267,11.151487414187644,0.4184449866903283,True,True
2.8086956521739133,4.614046822742475,11.998474446987032,0.415650446404033,True,True
2.8086956521739133,4.635451505016722,11.0093058733791,0.4369401765282772,True,True
2.8086956521739133,4.5832775919732445,12.075667429443174,0.4481529911735861,True,True
2.8086956521739133,4.671571906354515,10.674599542334096,0.4128783833656587,True,True
2.8086956521739133,4.630769230769231,11.548131197559115,0.4249894923644515,True,True
2.8086956521739133,4.667558528428093,10.66880244088482,0.4221899496721797,True,True
2.8086956521739133,4.614046822742474,11.728756674294432,0.4347331391194416,True,True
2.8086956521739133,4.643478260869565,11.040122044241038,0.4303303468366954,True,True
2.8086956521739133,4.630769230769231,11.24881769641495,0.4384596543301308,True,True
2.8086956521739133,4.652842809364548,11.034324942791764,0.3970578620464203,True,True
2.8086956521739133,4.664882943143812,11.225019069412662,0.4005936349145275,True,True
2.8086956521739133,4.622742474916387,11.441037376048818,0.4452041994173583,True,True
2.8086956521739133,4.6314381270903,11.564302059496567,0.4104610485979694,True,True
2.8086956521739133,4.645484949832776,10.871395881006864,0.4194508009153318,True,True
2.8086956521739133,4.632107023411372,11.441647597254004,0.4254332514075272,True,True
2.8086956521739133,4.620066889632106,11.67536231884058,0.4271594723630932,True,True
3.0,4.641025641025641,10.666666666666666,0.5714285714285714,False,False
3.6666666666666665,4.666666666666667,12.0,0.4761904761904761,False,False
2.833333333333333,4.397435897435898,15.8,0.4761904761904761,False,False
2.6,4.492307692307692,14.8,0.4571428571428572,False,False
2.333333333333333,4.653846153846153,11.4,0.4523809523809524,False,False
3.0,4.730769230769231,13.0,0.5,False,False
2.5,4.487179487179487,15.333333333333334,0.4523809523809524,False,False
3.0,4.461538461538462,4.0,0.7857142857142857,False,False
3.0,4.384615384615385,16.0,0.5142857142857142,False,False
2.555555555555556,4.487179487179487,14.38888888888889,0.4920634920634921,False,False
2.6666666666666665,4.397435897435898,13.933333333333334,0.5714285714285714,False,False
3.0,4.740384615384615,9.178571428571429,0.4285714285714285,False,False
2.75,4.346153846153847,11.333333333333334,0.6785714285714286,False,False
4.0,5.0,2.0,0.5,False,False
3.0,5.0,3.733333333333333,0.3333333333333333,False,False
2.5,5.0,2.333333333333333,0.3571428571428571,False,False
3.0,5.0,2.0,0.3571428571428571,False,False
3.5,4.230769230769231,22.0,0.6428571428571429,False,False
3.5,4.5,15.0,0.6428571428571429,False,False
3.0,4.483516483516484,14.666666666666666,0.4285714285714285,False,False
3.0,4.487179487179487,15.333333333333334,0.5714285714285714,False,False
2.333333333333333,4.41025641025641,16.4,0.4761904761904762,False,False
3.0,4.276923076923078,15.0,0.6285714285714287,False,False
2.75,4.365384615384615,16.5,0.5357142857142857,False,False
3.75,4.730769230769231,9.333333333333334,0.5,False,False
2.333333333333333,4.487179487179487,14.266666666666667,0.4761904761904762,False,False
3.5,5.0,3.6,0.3333333333333333,False,False
2.6666666666666665,4.82051282051282,8.533333333333333,0.4047619047619047,False,False
3.0,5.0,0.0,0.4285714285714285,False,False
3.0,4.740384615384615,9.321428571428571,0.4285714285714285,False,False
2.625,4.605769230769231,9.892857142857142,0.5535714285714286,False,False
3.6666666666666665,4.641025641025641,11.333333333333334,0.5714285714285714,False,False
2.25,4.615384615384615,12.0,0.4107142857142857,False,False
2.75,4.798076923076923,7.535714285714286,0.4285714285714285,False,False
3.0,4.153846153846154,16.666666666666668,0.6666666666666666,False,False
4.0,4.461538461538462,,0.7142857142857143,False,False
2.3,4.638461538461539,11.355555555555556,0.4428571428571429,False,False
2.4444444444444446,4.658119658119658,11.444444444444445,0.3968253968253968,False,False
3.0,4.846153846153846,6.666666666666667,0.4285714285714285,False,False
2.6666666666666665,4.307692307692308,15.333333333333334,0.7142857142857143,False,False
2.833333333333333,4.91025641025641,4.733333333333333,0.4047619047619047,False,False
3.0,4.365384615384615,17.833333333333332,0.5357142857142857,False,False
3.4,5.0,3.6,0.3714285714285714,False,False
3.6666666666666665,4.641025641025641,10.0,0.619047619047619,False,False
3.0,4.487179487179487,16.0,0.5238095238095238,False,False
2.6,4.746153846153846,9.666666666666666,0.4142857142857142,False,False
4.0,4.730769230769231,13.0,0.5,False,False
3.4,4.6,14.0,0.4,False,False
3.0,4.833333333333333,7.533333333333333,0.4285714285714285,False,False
2.6666666666666665,4.153846153846154,14.0,0.7142857142857143,False,False
2.1666666666666665,4.32051282051282,17.266666666666666,0.5238095238095238,False,False
2.1666666666666665,4.32051282051282,17.666666666666668,0.5,False,False
3.142857142857143,5.0,3.9047619047619047,0.3265306122448979,False,False
2.333333333333333,4.641025641025641,10.666666666666666,0.5714285714285714,False,False
3.0,4.461538461538462,6.0,0.7857142857142857,False,False
3.333333333333333,4.743589743589744,9.333333333333334,0.4523809523809524,False,False
3.6666666666666665,4.641025641025641,10.666666666666666,0.5714285714285714,False,False
2.2857142857142856,4.417582417582417,16.571428571428573,0.4489795918367347,False,False
4.0,5.0,,0.5714285714285714,False,False
2.4285714285714284,4.56043956043956,12.857142857142858,0.4489795918367347,False,False
2.7142857142857144,4.56043956043956,13.238095238095235,0.4285714285714285,False,False
4.0,5.0,,0.4285714285714285,False,False
3.6666666666666665,4.82051282051282,7.333333333333333,0.4285714285714285,False,False
2.0,4.487179487179487,17.333333333333332,0.5238095238095238,False,False
2.8,4.792307692307692,8.11111111111111,0.3857142857142857,False,False
2.857142857142857,4.626373626373627,10.38095238095238,0.510204081632653,False,False
3.0,4.641025641025641,10.666666666666666,0.5714285714285714,False,False
3.25,5.0,4.333333333333333,0.3571428571428571,False,False
2.375,4.548076923076923,12.321428571428571,0.5,False,False
3.5,4.461538461538462,8.0,0.7857142857142857,False,False
2.8,4.8,8.4,0.4571428571428572,False,False
3.0,4.829059829059829,7.277777777777778,0.365079365079365,False,False
