skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size
2.4285714285714284,1.1836734693877553,0,4,57.42857142857143,4.653061224489796,0,13,3.2857142857142856,0.8163265306122449,0,2,14.380952380952381,3.6734693877551026,0,24,0.5918367346938774,0.22740524781341107,0.0,1.0,0,0.8235294117647058,True,7
3.75,1.25,0,3,56.75,4.75,0,13,2.75,1.25,0,3,18.833333333333332,1.9444444444444453,0,9,0.5,0.21428571428571427,0.0,1.0,0,0.6666666666666666,True,4
3.0,1.5,1,4,60.0,5.0,0,13,2.5,1.0,1,3,12.666666666666666,4.111111111111112,0,18,0.5,0.2857142857142857,0.0,1.0,0,0.6666666666666666,True,4
2.75,0.75,0,2,65.0,0.0,0,0,2.5,1.5,0,3,4.333333333333333,1.6666666666666667,0,4,0.2857142857142857,0.33673469387755095,0.0,1.0,0,0.7272727272727273,True,4
3.0,1.5,1,4,60.0,5.0,0,13,2.75,0.875,0,3,13.0,4.333333333333333,0,22,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.8333333333333334,True,4
2.8333333333333335,1.1666666666666667,0,4,58.5,6.5,0,13,2.8333333333333335,1.222222222222222,0,3,12.2,5.4399999999999995,0,24,0.47619047619047616,0.30612244897959184,0.0,1.0,0,0.7058823529411765,True,6
2.857142857142857,1.3061224489795917,0,4,60.285714285714285,5.387755102040816,0,13,3.142857142857143,0.7346938775510203,0,3,10.857142857142858,5.496598639455781,0,20,0.4897959183673469,0.2740524781341108,0.0,1.0,0,0.6,True,7
3.25,0.75,0,2,58.5,6.5,0,13,3.0,0.5,0,2,10.0,6.666666666666667,0,15,0.6428571428571429,0.30612244897959184,0.0,1.0,0,0.6153846153846154,True,4
3.75,1.375,0,4,55.25,4.875,0,13,3.25,1.125,0,3,18.166666666666668,4.166666666666667,0,14,0.6785714285714286,0.24489795918367346,0.0,1.0,0,0.8,True,4
3.5,0.5,0,1,65.0,0.0,0,0,4.0,0.0,0,0,6.0,6.0,0,12,0.35714285714285715,0.2959183673469388,0.0,1.0,0,0.6428571428571429,True,4
2.5,0.75,0,2,60.0,5.0,0,13,2.5,1.5,0,3,13.333333333333334,4.666666666666667,2,18,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.8,True,4
2.3333333333333335,0.8888888888888888,0,2,62.666666666666664,3.111111111111112,0,7,3.3333333333333335,0.4444444444444445,0,1,6.0,4.0,0,9,0.5238095238095238,0.40816326530612246,0.0,1.0,0,0.7142857142857143,True,3
3.0,1.0,0,2,61.75,4.875,0,13,3.0,1.0,0,3,9.5,6.166666666666667,0,15,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.8333333333333334,True,4
2.5,1.25,0,4,60.0,5.0,0,13,4.0,0.0,0,0,14.666666666666666,4.0,0,14,0.42857142857142855,0.22448979591836735,0.0,1.0,0,0.6,True,4
4.0,1.0,0,3,65.0,0.0,0,0,3.75,0.375,0,1,2.3333333333333335,1.1111111111111114,0,4,0.39285714285714285,0.37755102040816324,0.0,1.0,0,0.75,True,4
3.3333333333333335,1.3333333333333333,0,4,54.0,2.6666666666666665,0,6,3.5,0.6666666666666666,0,2,15.333333333333334,5.777777777777777,0,24,0.6190476190476192,0.2925170068027211,0.0,1.0,0,0.5,True,6
3.5,1.25,0,4,65.0,0.0,0,0,2.0,1.0,0,3,2.3333333333333335,1.1111111111111114,0,4,0.39285714285714285,0.37755102040816324,0.0,1.0,0,0.8571428571428571,True,4
4.333333333333333,0.888888888888889,0,2,58.333333333333336,4.4444444444444455,6,13,2.6666666666666665,1.1111111111111112,1,3,15.333333333333334,3.111111111111111,4,9,0.5714285714285714,0.29931972789115646,0.0,1.0,0,0.8461538461538461,True,3
3.5,1.5,0,3,53.5,2.25,0,6,3.0,1.0,0,3,19.0,5.666666666666667,0,22,0.6785714285714286,0.19387755102040813,0.0,1.0,0,0.8571428571428571,True,4
3.1666666666666665,0.8888888888888887,0,3,63.833333333333336,1.9444444444444429,0,7,1.8333333333333333,1.111111111111111,0,3,5.4,3.7333333333333334,0,13,0.4047619047619047,0.2925170068027211,0.0,1.0,0,0.631578947368421,True,6
2.75,0.875,0,3,61.75,4.875,0,13,3.0,0.5,0,2,9.166666666666666,6.5,0,15,0.4642857142857143,0.3163265306122449,0.0,1.0,0,0.7272727272727273,True,4
3.75,0.875,0,3,56.75,4.75,0,13,2.75,0.875,0,3,16.833333333333332,3.8888888888888893,1,17,0.5714285714285714,0.2959183673469387,0.0,1.0,0,0.7333333333333333,True,4
2.75,1.125,0,3,63.25,2.625,0,7,2.25,1.25,0,3,8.5,3.1666666666666665,0,9,0.39285714285714285,0.2346938775510204,0.0,1.0,0,0.9090909090909091,True,4
2.75,1.25,0,3,56.75,4.75,0,13,3.5,0.5,0,1,15.833333333333334,4.111111111111112,0,13,0.6071428571428571,0.2653061224489796,0.0,1.0,0,0.9090909090909091,True,4
2.0,0.5,0,2,65.0,0.0,0,0,2.5,1.5,0,3,4.666666666666667,1.3333333333333333,0,4,0.32142857142857145,0.3163265306122449,0.0,1.0,0,0.875,True,4
2.75,1.25,0,3,60.0,5.0,0,13,2.25,1.25,0,3,11.333333333333334,4.0,1,15,0.5714285714285714,0.2959183673469387,0.0,1.0,0,0.7272727272727273,True,4
3.5,0.75,0,3,60.875,5.15625,0,13,2.75,1.0625,0,3,12.321428571428571,5.2015306122448965,0,25,0.44642857142857145,0.2959183673469388,0.0,1.0,0,0.5,True,8
2.5,1.0,1,3,55.25,4.875,0,13,3.5,0.5,0,1,12.5,4.5,0,17,0.7142857142857143,0.2040816326530612,0.0,1.0,0,0.8,True,4
