size,q_shared_skills,hamming_avg,workcount_range,skill_q_range,skill_variation,control
5,0,8.6,7,4,0.8181818181818182,True
6,0,13.0,13,4,0.6470588235294118,True
2,0,13.0,7,2,1.0,True
2,1,15.0,13,3,0.8571428571428571,True
4,0,14.333333333333334,13,2,0.6875,True
5,0,6.4,0,3,0.6666666666666666,True
3,0,1.3333333333333333,0,2,0.7142857142857143,True
6,0,11.133333333333333,13,4,0.6923076923076923,True
5,0,5.8,7,3,0.7272727272727273,True
6,0,10.533333333333333,13,3,0.5384615384615384,True
6,0,11.533333333333333,13,2,0.7222222222222222,True
4,0,9.5,13,3,0.8666666666666667,True
4,1,4.333333333333333,0,1,0.6,True
2,0,6.0,0,3,1.0,True
3,0,4.0,0,2,0.7272727272727273,True
4,0,18.333333333333332,6,3,0.7142857142857143,True
4,0,6.5,7,4,0.9166666666666666,True
5,0,5.6,7,3,0.6470588235294118,True
5,0,11.0,13,3,0.6,True
3,0,9.333333333333334,7,0,1.0,True
2,0,15.0,13,2,1.0,True
4,0,9.166666666666666,13,3,0.9333333333333333,True
4,0,17.333333333333332,6,2,1.0,True
2,1,15.0,13,2,0.75,True
4,0,12.666666666666666,13,3,0.6666666666666666,True
5,0,11.6,13,4,0.7692307692307693,True
2,1,15.0,13,3,0.8,True
6,0,10.333333333333334,13,4,0.65,True
5,0,16.0,13,3,0.6470588235294118,True
4,0,9.666666666666666,7,2,0.8571428571428571,True
2,0,15.0,13,3,1.0,True
5,0,12.8,13,1,0.5714285714285714,True
6,0,15.066666666666666,13,3,0.625,True
2,1,15.0,13,4,0.8333333333333334,True
5,0,7.4,7,4,0.6666666666666666,True
2,2,4.0,0,0,0.75,True
4,0,15.0,13,2,0.625,True
5,0,13.6,13,2,0.5882352941176471,True
2,3,15.0,13,1,0.6666666666666666,True
6,0,12.666666666666666,13,4,0.7333333333333333,True
4,0,8.5,13,3,0.7777777777777778,True
4,0,14.166666666666666,13,2,0.7,True
5,0,15.8,13,2,0.631578947368421,True
6,0,17.866666666666667,13,4,0.5789473684210527,True
6,0,14.333333333333334,13,3,0.6,True
5,0,12.4,13,4,0.7857142857142857,True
4,0,1.0,0,3,0.6923076923076923,True
5,0,15.8,13,4,0.7857142857142857,True
6,0,10.733333333333333,13,2,0.5263157894736842,True
3,0,18.0,6,2,1.0,True
5,0,5.6,7,3,0.8181818181818182,True
6,0,7.733333333333333,7,3,0.5652173913043478,True
2,0,9.0,7,1,1.0,True
3,0,6.0,7,3,1.0,True
4,0,14.166666666666666,13,4,0.8333333333333334,True
6,0,10.866666666666667,13,3,0.7333333333333333,True
4,0,8.833333333333334,13,4,0.7857142857142857,True
6,0,1.8666666666666667,0,2,0.5789473684210527,True
5,0,8.8,13,4,0.7692307692307693,True
6,0,12.133333333333333,13,3,0.5238095238095238,True
5,0,8.8,13,3,0.7692307692307693,True
3,0,8.666666666666666,7,2,0.9,True
6,0,12.266666666666667,13,4,0.5,True
5,0,8.2,7,1,0.8181818181818182,True
5,0,10.0,13,4,0.7777777777777778,True
5,0,13.0,13,4,0.8571428571428571,True
5,0,8.0,13,4,0.8181818181818182,True
5,0,9.8,13,3,0.42105263157894735,True
5,0,13.0,13,2,0.5454545454545454,True
5,0,10.8,13,3,0.6470588235294118,True
3,0,12.0,13,3,0.75,True
3,0,2.6666666666666665,0,3,0.9090909090909091,True
5,0,15.2,13,3,0.8333333333333334,True
3,0,1.3333333333333333,0,4,0.7272727272727273,True
2,1,6.0,0,2,0.8333333333333334,True
4,0,12.666666666666666,13,4,0.7272727272727273,True
6,0,11.8,13,3,0.6111111111111112,True
6,0,12.866666666666667,13,3,0.7857142857142857,True
5,0,15.8,13,4,0.5882352941176471,True
5,0,11.0,13,4,0.5714285714285714,True
6,0,10.133333333333333,13,3,0.6666666666666666,True
4,0,13.333333333333334,13,4,0.8888888888888888,True
3,0,10.666666666666666,7,3,1.0,True
6,0,9.333333333333334,13,2,0.5,True
3,0,17.333333333333332,13,1,0.875,True
4,0,3.0,0,3,0.8,True
5,0,10.0,13,3,0.6842105263157895,True
4,0,13.833333333333334,13,3,0.5,True
2,1,22.0,0,2,0.75,True
6,0,13.8,13,3,0.7647058823529411,True
5,0,11.0,13,4,0.7647058823529411,True
5,0,13.6,13,4,0.6875,True
2,0,22.0,0,1,1.0,True
3,0,10.0,13,3,0.7,True
4,0,13.0,13,3,0.6470588235294118,True
6,0,5.4,7,2,0.5454545454545454,True
5,0,12.2,13,4,0.8,True
6,0,11.266666666666667,13,3,0.6,True
2,2,23.0,13,0,0.6666666666666666,True
2,0,11.0,7,0,1.0,True
5,0,12.4,13,2,0.5714285714285714,True
5,0,18.8,13,4,0.6,True
6,0,3.6666666666666665,7,3,0.625,True
6,0,12.666666666666666,13,4,0.6842105263157895,True
6,0,11.333333333333334,13,3,0.6363636363636364,True
2,1,13.0,7,1,0.6666666666666666,True
3,0,16.0,13,3,0.8571428571428571,True
4,0,13.0,13,4,0.6363636363636364,True
2,0,10.0,0,0,1.0,True
6,0,12.266666666666667,13,3,0.625,True
4,0,16.166666666666668,13,3,1.0,True
5,0,9.4,13,3,0.9090909090909091,True
5,0,2.0,0,3,0.6923076923076923,True
6,0,8.666666666666666,13,2,0.7058823529411765,True
6,0,4.6,7,3,0.6666666666666666,True
3,0,15.333333333333334,13,2,1.0,True
4,0,5.166666666666667,7,3,0.8181818181818182,True
4,0,12.666666666666666,13,1,0.9090909090909091,True
6,0,12.133333333333333,13,3,0.5,True
4,0,9.0,7,1,0.6923076923076923,True
4,0,5.5,7,3,0.6428571428571429,True
6,0,5.533333333333333,7,3,0.5238095238095238,True
3,0,18.0,13,3,0.9090909090909091,True
5,0,11.8,13,4,0.6666666666666666,True
5,0,14.0,13,4,0.7857142857142857,True
2,1,2.0,0,2,0.875,True
4,0,13.5,13,3,0.7142857142857143,True
3,0,16.0,13,2,0.8571428571428571,True
2,0,6.0,0,4,1.0,True
5,0,18.4,13,3,0.7692307692307693,True
5,0,5.2,7,1,1.0,True
4,0,16.666666666666668,13,3,1.0,True
6,0,7.333333333333333,7,4,0.6666666666666666,True
6,0,5.533333333333333,7,3,0.8666666666666667,True
5,0,7.8,7,3,0.7272727272727273,True
2,0,4.0,0,3,1.0,True
2,1,19.0,13,2,0.8333333333333334,True
5,0,12.6,13,4,0.6428571428571429,True
2,0,9.0,7,0,1.0,True
2,0,9.0,7,0,1.0,True
5,0,13.0,13,3,0.65,True
5,0,9.0,7,4,0.631578947368421,True
4,0,4.0,0,4,0.8333333333333334,True
6,0,9.733333333333333,13,4,0.625,True
3,0,10.666666666666666,7,2,0.8333333333333334,True
5,0,9.8,7,3,0.625,True
3,1,10.0,13,4,0.45454545454545453,True
6,0,9.333333333333334,13,3,0.6875,True
6,0,7.733333333333333,7,2,0.5238095238095238,True
4,0,9.166666666666666,13,3,0.9090909090909091,True
2,0,17.0,13,1,1.0,True
4,0,16.833333333333332,13,2,0.6470588235294118,True
4,0,11.333333333333334,13,2,0.8181818181818182,True
6,0,8.8,13,3,0.6111111111111112,True
3,0,10.0,13,4,0.7,True
6,0,12.933333333333334,13,4,0.6666666666666666,True
